FIPS,County or equivalent,State or equivalent,OBJECTID,GEOID10,GEOID20,TRACTCE,BLKGRPCE,CSA,CBSA,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2C_TRIPEQ,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4D,D4E,D5AE,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
5099,Nevada County,Arkansas,31093.75,50990901877.0,50990901877.0,90187.5,1.875,,26260.0,30458.0,9846.0,10963.0,49650.02922,223.6632445,49426.36598,48456.95174,1055.0,573.375,412.875,0.583375,25.125,0.05587203599999999,156.75,0.3970405,231.0,0.547087464,398.125,99.875,180.125,118.125,0.24604967100000003,302.375,0.050081673,0.09596562,0.05128999099999999,0.004378224,0.005550603,0.020960326,0.018496586000000002,0.0019042520000000002,0.004378224,0.002283132,0.020960326,0.002745644,0.0019042520000000002,0.005397831999999999,0.010353109000000001,0.0032674709999999997,0.101371663,0.0,0.35751769899999997,2.451867624,0.420283676,1.099544871,0.932039077,4.4066696510000005,0.44312785,1.192217079,0.42263857899999996,1.99148929,1.860498925,-99999.0,-99999.0,-99999.0,1499.875,-99999.0,0.017892307,0.268536122,0.020225397,0.310404594,-99999.0,-99999.0,-99999.0,-99999.0,2.125,1.0,4.270833333,79103.02956,200930922.8
5101,Newton County,Arkansas,31280.0,51011801574.0,51011801574.0,180157.1429,2.285714286,,25460.0,45136.0,14440.0,16725.0,75261.81455,209.3350363,75052.47952000001,39117.48587,1121.142857,671.1428571,414.14285710000007,0.518,16.57142857,0.046818759,108.42857140000001,0.256132986,289.14285710000007,0.697048255,281.57142860000005,78.0,125.42857140000001,78.14285714,0.271175496,155.0,0.019523436,0.033317583,0.006282164,0.000632902,0.000444255,0.000632196,0.003672114,0.000900698,0.000632902,8.240000000000001e-05,0.000632196,7.13e-05,0.000900698,0.001554141,0.002046644,0.000361841,0.025805599,0.0,0.293907701,2.0668623669999997,0.207141783,1.6044842469999998,0.255236337,2.565941047,0.751775382,3.41701881,0.094717654,0.154889117,0.088760806,-99999.0,-99999.0,-99999.0,728.8571429,-99999.0,0.006908910999999999,0.101217776,0.008777921,0.148928717,-99999.0,-99999.0,-99999.0,-99999.0,2.714285714,1.0,4.30952381,107017.4044,304580420.6
5103,Ouachita County,Arkansas,30543.84615,51039503657.0,51039503657.0,950365.3846,2.923076923,,15780.0,29308.0,10026.0,11186.0,18208.88608,171.5485668,18037.337519999997,17574.45362,927.1538462000001,502.96153849999996,386.7307692,0.570192308,37.57692308,0.102641176,140.1153846,0.35719519299999997,209.0384615,0.540163631,357.46153849999996,84.46153846,151.0384615,121.9615385,0.241452795,322.5769231,0.355154624,0.7095581259999999,0.512834296,0.042735826,0.039435967999999995,0.22143653,0.175288683,0.03393729,0.042735826,0.022075417000000003,0.22143653,0.046187955,0.03393729,0.023774046,0.10532668199999999,0.017360551000000002,0.86798892,0.0,0.277004345,6.919860000000001,0.5825431999999999,1.107035589,5.2302812119999995,27.28019846,1.138667318,4.078901442,0.830304803,23.64571949,7.957571495,-99999.0,-99999.0,-99999.0,2613.5,-99999.0,0.034830703,0.5876230720000001,0.034422127000000004,0.6684143220000001,-99999.0,-99999.0,-99999.0,-99999.0,5.807692307999999,1.0,5.801282051,38827.275630000004,73690356.63
5105,Perry County,Arkansas,30996.0,51059527780.0,51059527780.0,952777.7778,2.111111111,340.0,30780.0,734502.0,346204.0,315683.0,39858.79123,637.6948687999999,39221.09637,25760.1384,1146.888889,552.0,412.0,0.570555556,24.55555556,0.044512977999999995,90.22222222,0.212617985,297.22222220000003,0.7428690370000001,395.55555560000005,92.55555556,166.0,137.0,0.23306325600000002,127.55555559999999,0.05400039,0.131411895,0.050289183,0.004694345999999999,0.010536846,0.0038957040000000003,0.027222229,0.003940058,0.004694345999999999,0.000878,0.0038957040000000003,0.0017668389999999999,0.003940058,0.012604878,0.012850513000000001,0.009658846,0.10428957300000001,0.0,0.161173387,2.679404896,0.260592631,1.4175604609999999,1.001251804,5.9867855070000005,0.9074823009999999,3.0442032610000003,0.3063157,2.4240214730000003,2.03316391,-99999.0,-99999.0,-99999.0,2936.555556,-99999.0,0.000140546,0.031576785,0.000205711,0.054875555,-99999.0,-99999.0,-99999.0,-99999.0,3.111111111,1.0,4.444444445,67280.93643,161306332.1
5107,Phillips County,Arkansas,30677.5,51074802920.0,51074802920.0,480291.6667,2.833333333,,25760.0,19034.0,5429.0,6385.0,19395.37536,845.6898765000001,18549.68549,17793.3663,793.0833332999999,424.875,312.4166667,0.552166667,54.375,0.19835708600000002,107.91666670000001,0.34508912799999997,150.125,0.45655378700000004,266.0416667,82.08333333,120.91666670000001,63.04166667,0.313972436,226.20833330000002,0.796959478,1.412089846,0.322434857,0.076310952,0.034732296,0.052382088,0.138807585,0.020201936,0.076310952,0.026296897000000003,0.052382088,0.013442246000000001,0.020201936,0.047545721,0.077819618,0.008435399,1.119394336,0.0,0.379379872,9.685544818,0.316068949,1.718752303,7.650723565,45.90289744,0.622175185,5.461408616,5.722535789,20.97809875,22.54521025,-99999.0,-99999.0,-99999.0,2600.375,-99999.0,0.041666667000000004,0.739392528,0.041666667000000004,0.7368588840000001,-99999.0,-99999.0,-99999.0,-99999.0,7.583333333,1.0,6.270833333,32311.476280000003,78492014.77
5109,Pike County,Arkansas,30386.66667,51099534113.0,51099534113.0,953411.1111,2.111111111,,,0.0,0.0,0.0,43670.50919,960.3324326999999,42710.17675,37417.85405,1200.888889,624.6666667000001,477.66666669999995,0.5792222220000001,24.11111111,0.050990698,133.88888889999998,0.28511444,319.6666667,0.663894862,389.3333333,103.33333329999999,171.66666669999998,114.33333329999999,0.268508786,248.11111110000002,0.059609949,0.11831363,0.05557286400000001,0.011765761999999999,0.004932296,0.009648779,0.027998346,0.001227682,0.011765761999999999,0.002579089,0.009648779,0.0034698140000000003,0.001227682,0.012701842,0.01182669,0.002353207,0.115182812,0.0,0.401071976,3.0599968019999997,0.236179424,1.488334127,1.3354832509999999,5.174104731,0.9611534509999999,2.638408783,0.19537918899999998,3.7973135910000004,0.6860987190000001,-99999.0,-99999.0,-99999.0,1186.0,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.222222222,1.0,5.5,72798.56732999999,176732138.5
5111,Poinsett County,Arkansas,30713.782610000002,51114903828.0,51114903828.0,490382.6087,2.347826087,308.0,27860.0,129755.0,55896.0,50599.0,21247.0466,145.2531368,21101.79347,20714.98636,1045.826087,476.82608700000003,410.3043478,0.569173913,28.65217391,0.068304579,134.826087,0.340778652,246.826087,0.590916769,376.21739130000003,91.52173913,173.78260869999997,110.9130435,0.24433755,234.2608696,0.346481346,0.720449135,0.160455453,0.021368083,0.018204951,0.065760659,0.045342117,0.009779642,0.021368083,0.014429378999999999,0.065760659,0.002502242,0.009779642,0.021095952999999997,0.021743922000000002,0.003775573,0.506936799,0.0,0.423913916,5.975600782000001,0.547183571,1.262942363,4.165474848000001,22.81970026,0.702073345,5.478110452,0.80191934,18.73009216,5.8709097770000005,-99999.0,-99999.0,-99999.0,5775.73913,-99999.0,0.005796389,0.26398372,0.006623698000000001,0.33801949600000003,-99999.0,-99999.0,-99999.0,-99999.0,5.043478261000001,1.0,5.47826087,36657.077560000005,85985622.82
5113,Polk County,Arkansas,29433.625,51139503065.0,51139503065.0,950306.25,2.0625,,,0.0,0.0,0.0,34489.53583,191.0789552,34298.45688,21360.86282,1260.1875,632.125,512.75,0.54775,33.1875,0.067876642,154.75,0.28923242,324.8125,0.642890938,423.125,107.1875,195.8125,120.125,0.252448785,360.6875,0.18144786899999998,0.278639603,0.179631562,0.028536225,0.045892042,0.038511221,0.053734367000000005,0.012957706999999999,0.028536225,0.016788695,0.038511221,0.022369995,0.012957706999999999,0.0032887,0.028075672000000003,0.029103347,0.361079431,0.0,0.309736938,4.320961191,0.147354291,1.6459160959999999,2.527690805,15.09127634,0.655878116,3.937784981,0.720298958,7.142843846,6.980197957000001,-99999.0,-99999.0,-99999.0,1111.8125,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,4.125,1.0,5.333333333,61168.68941,139577252.3
5115,Pope County,Arkansas,30124.181819999998,51159512005.0,51159512005.0,951200.303,2.121212121,,40780.0,85217.0,34478.0,33301.0,16111.275880000001,353.73005960000006,15757.54582,9616.466719,1928.606061,793.8181818,685.6969697000001,0.585,37.696969700000004,0.05822809599999999,235.1818182,0.352460682,412.8181818,0.5893112220000001,774.7272727000001,177.4545455,328.36363639999996,268.9090909,0.22999858399999998,856.8787879,0.630067701,1.553055747,0.7604182490000001,0.09490119999999999,0.062397799000000004,0.133388475,0.379618516,0.09011226,0.09490119999999999,0.049082347,0.133388475,0.113552507,0.09011226,0.098551804,0.167514205,0.013315452,1.39048595,0.0,0.428004981,8.557294836,0.49890641,1.6321350780000001,6.42625335,42.157871,0.78133024,6.492943645,1.7566285419999998,29.20329192,16.59185334,-99999.0,-99999.0,-99999.0,6554.7878789999995,-99999.0,0.024781982,0.611858191,0.024412708999999998,0.653909405,-99999.0,-99999.0,-99999.0,-99999.0,7.303030303,1.0,6.393939393999999,32809.58437,65201445.62
5117,Prairie County,Arkansas,30432.6,51174601902.0,51174601902.0,460190.0,2.2,,,0.0,0.0,0.0,43237.08451,1774.3699969999998,41462.714510000005,38248.776589999994,824.4,453.1,382.6,0.5512,25.8,0.067182844,129.0,0.336609458,227.8,0.596207698,296.9,71.1,125.7,100.1,0.238934595,156.3,0.070175908,0.13545957,0.035436688,0.006061395,0.005672150999999999,0.006399436,0.014984677,0.002319029,0.006061395,0.001640315,0.006399436,0.0015769820000000002,0.002319029,0.005988953000000001,0.007418742,0.004031836,0.105612596,0.0,0.34286505899999997,2.819396634,0.237344177,1.232566686,1.349485771,7.681551299999999,0.41850524,2.2302614259999998,0.740204836,3.259929872,3.2793888669999998,-99999.0,-99999.0,-99999.0,3166.6,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.5,1.0,5.516666667000001,70640.3511,174978094.0
5119,Pulaski County,Arkansas,30421.66667,51190032574.0,51190032574.0,3257.158076,2.24742268,340.0,30780.0,734502.0,346204.0,315683.0,1775.188422,107.1870652,1668.001356,1648.531117,1352.106529,630.3676975999999,539.8041237000001,0.61167354,39.40206186,0.086167276,213.60824739999998,0.401659356,286.7938144,0.505300515,591.2268041,143.94158080000003,218.11340209999997,229.1718213,0.260388635,895.0824742000001,1.9433078019999999,3.8878524,2.189485516,0.256520653,0.40824952200000003,0.23554620199999998,1.045255365,0.243913775,0.256520653,0.264023134,0.23554620199999998,0.368587935,0.243913775,0.128860732,0.5478066970000001,0.144226389,4.132793319,0.0,0.400180087,15.97105526,1.102604075,1.7317947530000002,13.13665643,81.36895585,2.071215264,10.23761969,5.553262113,58.08215113,30.2464066,-41268.65199,-40887.63164,-40893.0594,38292.37113,-34845.89003,0.002832287,0.636335615,0.0026824509999999998,0.7155713779999999,-41580.33677,-41580.16039,-41580.33677,-41580.16349,10.95189003,9.680412371000001,10.52691867,9832.648406999999,7184089.289
5121,Randolph County,Arkansas,30231.1875,51219602071.0,51219602071.0,960206.8125,2.625,,,0.0,0.0,0.0,26241.11303,152.7371431,26088.37589,25555.399540000002,1100.1875,534.875,465.9375,0.5544375,27.3125,0.05691561,158.1875,0.343629521,280.4375,0.599454869,387.1875,102.5625,175.0625,109.5625,0.260271165,319.75,0.113896427,0.248790129,0.077228884,0.010410411,0.00637004,0.017092571,0.035873278,0.0074825840000000005,0.010410411,0.004293186,0.017092571,0.004406885,0.0074825840000000005,0.009548757,0.021917636,0.002076854,0.19112531100000002,0.0,0.266997797,3.0978978710000002,0.196651085,1.248366308,1.652880479,8.755585597,0.49594340600000003,2.738940211,0.298115422,6.493404032999999,2.299496564,-99999.0,-99999.0,-99999.0,2210.4375,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.3125,1.0,4.635416667,58493.5707,106196334.2
5123,St. Francis County,Arkansas,30770.88889,51239603595.0,51239603595.0,960359.2593,2.888888889,368.0,22620.0,26294.0,6978.0,7858.0,15229.1079,183.2886123,15045.819290000001,14520.91495,973.8518518999999,406.3333333,345.1481481,0.605074074,45.22222222,0.13104596699999999,133.7407407,0.36958701200000005,166.1851852,0.46232998399999997,291.037037,86.18518519,133.7777778,71.07407407,0.298490832,258.4444444,0.3975134,0.8647446390000001,0.234299685,0.022383793,0.021626301,0.032528909,0.13549764,0.022263041,0.022383793,0.014325626000000001,0.032528909,0.008281657,0.022263041,0.060325804000000004,0.06689017900000001,0.007300675,0.631813085,0.0,0.261198952,5.809122824,0.547708477,1.023109993,4.238304353999999,23.01781517,1.462390659,3.055525321,0.775818517,20.24669023,6.699418886,-99999.0,-99999.0,-99999.0,3712.074074,-99999.0,0.037037037,0.321582424,0.037037037,0.38788652799999995,-99999.0,-99999.0,-99999.0,-99999.0,5.259259258999999,1.0,5.067901235,34853.33494,61631355.18
5125,Saline County,Arkansas,30308.590160000003,51250104019.0,51250104019.0,10401.65574,2.114754098,340.0,30780.0,734502.0,346204.0,315683.0,7664.220501999999,72.79276366,7591.427739,6464.379655,1934.57377,791.1311475,714.8196720999999,0.594508197,28.39344262,0.03624917,188.3278689,0.256610945,498.0983607,0.707139885,848.5409836000001,175.557377,302.68852460000005,370.295082,0.21109007800000001,415.18032789999995,0.531970615,1.276221165,0.453968221,0.086160265,0.038878229,0.075054537,0.191160725,0.062714465,0.086160265,0.023158718999999998,0.075054537,0.048690423,0.062714465,0.051320814000000006,0.091149489,0.015719509,0.985938836,0.0,0.326484177,8.070211800000001,0.7848492840000001,1.9567273219999999,5.328635193,26.58172057,1.3179588009999998,7.740870431,1.226331795,23.59281437,4.455821016,-99999.0,-99999.0,-99999.0,21783.85246,-99999.0,0.001238802,0.278324132,0.0015259989999999999,0.407075897,-99999.0,-99999.0,-99999.0,-99999.0,6.426229508,1.0,5.786885246000001,21669.53248,31016677.79
5127,Scott County,Arkansas,30143.55556,51279501780.0,51279501780.0,950177.7778,2.111111111,,,0.0,0.0,0.0,63864.03082000001,408.2776741,63455.75314,22733.4686,1160.222222,584.1111111,428.33333330000005,0.5457777779999999,36.77777778,0.072343073,136.22222219999998,0.317645445,255.33333330000002,0.610011481,374.6666667,88.11111111,187.4444444,99.11111111,0.23147687600000003,292.44444439999995,0.08145696200000001,0.16652133,0.067559935,0.002800585,0.0048326079999999995,0.037437017,0.020275412,0.002214312,0.002800585,0.00174488,0.037437017,0.0033261090000000003,0.002214312,0.007570943,0.009378361,0.0030877290000000004,0.14901689699999998,0.0,0.28607635600000003,2.6933365389999997,0.22257763100000003,1.369692869,1.101066038,4.743803553999999,0.486114175,2.090615449,0.294027981,3.642109825,0.626047815,-99999.0,-99999.0,-99999.0,945.8888889000001,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,2.555555556,1.0,4.259259258999999,81168.84115,258454220.0
5129,Searcy County,Arkansas,30807.1,51299702002.0,51299702002.0,970200.0,2.2,,,0.0,0.0,0.0,42778.26152,154.6026369,42623.65888,36040.83535,792.3,492.4,327.1,0.5542,23.5,0.071573564,92.6,0.282611682,211.0,0.645814755,233.1,63.0,109.1,61.0,0.270302349,148.4,0.021123482000000002,0.036646826,0.010813851999999999,0.0016309,0.001134239,0.001498046,0.005600295,0.0009503710000000001,0.0016309,0.000304787,0.001498046,0.00034268300000000004,0.0009503710000000001,0.001291465,0.003966147,0.0008294519999999999,0.031937333,0.0,0.24763584100000002,2.253277603,0.24682932800000001,1.392316677,0.614131598,2.464725627,0.6725818440000001,2.285595757,0.13735813,0.9468536059999999,0.171323771,-99999.0,-99999.0,-99999.0,635.6,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,2.5,1.0,4.2,77968.63137,173121262.6
5131,Sebastian County,Arkansas,30540.13978,51310025392.0,51310025392.0,2538.946237,2.451612903,,22900.0,249072.0,100220.0,95123.0,3754.4480200000003,99.17315190000001,3655.274868,3417.2213100000004,1370.5483869999998,608.5053763,544.8387097,0.585688172,36.68817204,0.080000352,200.8817204,0.38803923700000004,307.2688172,0.531960411,558.0860215,128.172043,244.0752688,185.83870969999998,0.23927572,725.0,1.753372601,3.82703358,1.5487479180000001,0.201041505,0.136006994,0.267701128,0.7684183000000001,0.17557999100000002,0.201041505,0.12463193300000001,0.267701128,0.36851827299999995,0.17557999100000002,0.114861718,0.285038309,0.011375061,3.302120518,0.0,0.438777856,14.78196917,0.543762399,1.71524945,12.52295732,80.90493851,0.636089913,10.7526358,6.109067938,50.70298876,33.80496899,-99999.0,-99999.0,-99999.0,16474.6129,-99999.0,0.008172562,0.719699815,0.007869641,0.761726138,-99999.0,-99999.0,-99999.0,-99999.0,10.95698925,1.0,7.548387097000001,13297.88611,15194043.77
5133,Sevier County,Arkansas,30193.363639999996,51330802547.0,51330802547.0,80254.54545,2.0,,,0.0,0.0,0.0,33829.45818,939.7270732000001,32889.7311,29891.53006,1563.0,631.1818182,532.1818182,0.560909091,22.81818182,0.049240234,131.36363640000002,0.256964692,378.0,0.6937950740000001,547.9090909,123.6363636,275.1818182,149.0909091,0.225349771,454.2727273,0.25380468899999997,0.6995524259999999,0.380130745,0.041208739,0.08393308599999999,0.160039793,0.072247904,0.022701223,0.041208739,0.031586725,0.160039793,0.020286303999999998,0.022701223,0.019585288,0.032376312000000004,0.05234636,0.633935434,0.0,0.429040156,5.521766528,0.21670640600000002,1.527734961,3.7773251610000003,22.6557366,0.455243878,3.448316249,1.585520555,9.255095816,12.59704019,-99999.0,-99999.0,-99999.0,2309.272727,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,4.909090909,1.0,5.53030303,61154.90696,136905951.4
5135,Sharp County,Arkansas,29313.38889,51354702725.0,51354702725.0,470272.2222,3.222222222,,12900.0,54307.0,20480.0,19491.0,21560.887440000002,71.40352606,21489.48391,20704.391519999997,946.8333332999998,548.5555555999999,408.55555560000005,0.501555556,17.33333333,0.038252352,143.5555556,0.363831523,247.66666669999998,0.597916125,274.8888889,85.44444444,120.7777778,68.66666667,0.32118124800000003,202.9444444,0.149129844,0.209208137,0.056180991,0.0048915270000000005,0.005088142,0.018520852,0.01963292,0.00804755,0.0048915270000000005,0.0027890890000000002,0.018520852,0.002411608,0.00804755,0.0041923590000000005,0.013028953000000001,0.0022990529999999997,0.205310835,0.0,0.315447902,5.786089985,0.19243935199999998,1.180216984,4.413433648,15.97955854,0.7491546290000001,3.749525163,0.424085675,17.95729969,1.077020689,-99999.0,-99999.0,-99999.0,1351.166667,-99999.0,0.009736965,0.163457941,0.013062575,0.29926172,-99999.0,-99999.0,-99999.0,-99999.0,4.722222222,1.0,5.203703704,48612.105110000004,87255721.7
5137,Stone County,Arkansas,30468.6,51379501614.0,51379501614.0,950161.1,2.6,,,0.0,0.0,0.0,39007.13012,193.7797983,38813.35032,31443.13392,1244.6,685.3,495.4,0.5196,21.2,0.05502187,152.0,0.278783637,322.2,0.666194494,348.9,99.5,165.2,84.2,0.277904577,256.5,0.123212114,0.28069562600000003,0.138064023,0.009866796,0.038541914,0.010239392,0.052252952000000005,0.027162968,0.009866796,0.007154855,0.010239392,0.0027525859999999996,0.027162968,0.001160323,0.048340044000000006,0.031387059,0.261276137,0.0,0.258512065,3.491172742,0.250857844,1.472835783,1.767479115,8.759276179,0.647601082,4.120808299,0.297643312,7.304109638,0.841212602,-99999.0,-99999.0,-99999.0,762.6,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.0,1.0,5.0,67314.41127000001,157859704.3
5139,Union County,Arkansas,30236.682930000003,51399505759.0,51399505759.0,950575.6098,2.707317073,,20980.0,39732.0,17655.0,16786.0,16471.66622,249.5157038,16222.15052,15503.02844,969.0731707,485.63414630000005,387.902439,0.583634146,18.65853659,0.057586773,134.8536585,0.357773357,234.39024390000003,0.58463987,409.4146341,98.85365854,152.9512195,157.6097561,0.25008701899999997,430.6097561000001,0.58482965,1.197096676,0.731372308,0.08748395,0.089635619,0.129496909,0.36282778299999996,0.061928047,0.08748395,0.081677294,0.129496909,0.081779238,0.061928047,0.058669587999999995,0.222378957,0.007958326,1.316201958,0.0,0.41453206299999995,8.705484106,0.586937026,1.061587115,7.056959965,42.11494311,1.20655335,5.104464729,0.86191252,32.29303801,16.30889626,-99999.0,-99999.0,-99999.0,4277.0,-99999.0,0.024390244,0.612578132,0.024390244,0.6767405059999999,-99999.0,-99999.0,-99999.0,-99999.0,6.975609756,1.0,6.341463415,33640.917839999995,66659921.45
5141,Van Buren County,Arkansas,30114.461539999997,51414602777.0,51414602777.0,460277.4615,2.0,,,0.0,0.0,0.0,35657.2622,716.4769233,34940.785280000004,31268.600730000002,1283.384615,802.7692308,527.0769231,0.535230769,30.30769231,0.053674150999999996,174.6923077,0.333501218,322.0769231,0.612824632,363.7692308,98.23076923,159.76923080000003,105.7692308,0.26443797399999996,276.46153849999996,0.057464783,0.078596997,0.012804066999999999,0.001949045,0.001977866,0.0023745470000000003,0.005285211999999999,0.001217397,0.001949045,0.000568791,0.0023745470000000003,0.001318411,0.001217397,0.001238633,0.002728168,0.001409075,0.07026885,0.0,0.38189823100000003,3.26622473,0.24196768300000002,1.326600275,1.697656772,5.98141098,0.573328955,2.3256505819999997,0.28188046699999997,5.509930075,0.473198215,-99999.0,-99999.0,-99999.0,1218.384615,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.0,1.0,4.564102564,60282.152389999996,144302969.9
5143,Washington County,Arkansas,30040.05405,51430105781.0,51430105781.0,10577.89189,2.351351351,,22220.0,503585.0,234574.0,219435.0,5490.980271,59.87907294,5431.101197999999,5195.820011,2058.8198199999997,832.5855856000001,773.7927927999999,0.609891892,46.71171171,0.058813229,261.7027027,0.324888517,465.3783784,0.607289245,882.9099099,198.5315315,353.0,331.3783784,0.23757668399999998,968.0540541000001,1.412095256,3.481685622,1.746668,0.183366657,0.25729314,0.326594855,0.687738744,0.29167460300000003,0.183366657,0.164549374,0.326594855,0.202685846,0.29167460300000003,0.24777627600000002,0.23727662100000002,0.09274376599999999,3.1587632560000003,0.0,0.407794329,11.54803745,0.386380245,1.333000189,9.828657012,52.24080462,0.7351466609999999,8.84597692,2.839894055,46.62683237,12.40054677,-79155.85261,-79268.71902,-79278.48442000001,19475.25225,-77916.53153,0.0040249909999999995,0.534890185,0.004062452,0.563063844,-79278.47748,-79278.34299,-79278.47748,-79278.33778999999,8.693693694,4.0,8.001501502,18772.923880000002,22221693.44
5145,White County,Arkansas,30966.17391,51450706895.0,51450706895.0,70689.30435,2.3913043480000002,340.0,42620.0,78804.0,24138.0,28478.0,14498.97509,98.26548176,14400.70961,13581.17765,1713.1304350000003,732.2608696000001,636.1521739,0.57573913,38.93478261,0.072541285,190.9565217,0.314152036,406.26086960000004,0.613306679,619.0869565,152.6086957,252.3913043,214.08695649999999,0.25536234,524.7391303999999,0.484554235,1.167666448,0.655911089,0.089401345,0.11491595800000001,0.104377005,0.266168262,0.081048519,0.089401345,0.068267856,0.104377005,0.082846543,0.081048519,0.061137084,0.122184636,0.046648102000000004,1.140465324,0.0,0.36599297799999997,6.2634794220000005,0.39824380200000004,1.5597733980000001,4.305462222,25.64416949,0.6835813279999999,4.708173497,2.368235655,16.58117281,9.075939841,-99999.0,-99999.0,-99999.0,7818.195651999999,-99999.0,0.021739131000000002,0.455491684,0.02173913,0.452782513,-99999.0,-99999.0,-99999.0,-99999.0,5.52173913,1.0,5.971014492999999,38188.386439999995,58676551.28
5147,Woodruff County,Arkansas,30513.625,51474901253.0,51474901253.0,490125.0,3.0,,,0.0,0.0,0.0,47519.60752,577.7185645,46941.88895,42147.03691,832.5,487.0,361.25,0.555125,38.75,0.103385037,133.375,0.34662475,189.125,0.549990214,313.5,92.625,147.625,73.25,0.291692118,235.125,0.067297458,0.11869305599999999,0.053279052,0.004722304,0.0074267840000000005,0.016585593,0.018001291000000003,0.00654308,0.004722304,0.001956434,0.016585593,0.000827107,0.00654308,0.00871994,0.008454244,0.00547035,0.12057651,0.0,0.390308399,2.617541584,0.38551959700000005,1.093407923,1.138614064,6.326856945,0.9010566659999999,2.0272130280000003,0.6934870940000001,3.249802781,2.113600308,-99999.0,-99999.0,-99999.0,1894.0,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.0,1.0,4.979166667,80281.80949,192309229.4
5149,Yell County,Arkansas,30842.647060000003,51499524305.0,51499524305.0,952430.2941,2.0,,40780.0,85217.0,34478.0,33301.0,35718.35583,703.4287127,35014.927110000004,19723.164969999998,1269.0,580.3529412,440.6470588,0.5647647060000001,21.35294118,0.048402854,119.6470588,0.285062388,299.6470588,0.666534758,455.0,100.6470588,222.7058824,131.6470588,0.228154883,364.76470589999997,0.29405786899999997,0.656153375,0.586606655,0.005340546,0.016357811,0.424538136,0.121712405,0.018657757,0.005340546,0.013896165,0.424538136,0.02897278,0.018657757,0.010681281,0.082058344,0.002461646,0.8806645240000001,0.0,0.36293147200000003,3.6878972119999998,0.220344409,1.186364554,2.2811882480000003,12.291865199999998,0.481693596,2.108223074,0.47439871299999997,6.9973904860000005,5.744022242000001,-99999.0,-99999.0,-99999.0,3070.0588239999997,-99999.0,0.01071733,0.264607004,0.011434153999999998,0.306270832,-99999.0,-99999.0,-99999.0,-99999.0,3.6470588239999997,1.0,4.81372549,64514.290460000004,144550217.4
6001,Alameda County,California,41551.98663,60014286699.0,60014286699.0,428669.6791,2.1356255969999998,488.0,41860.0,4673221.0,2400290.0,2241034.0,501.87538650000005,51.1917129,450.68367350000005,340.5252095,1569.91404,574.9207259,547.1537727000001,0.641146132,52.35530086,0.09371381,174.7153773,0.313823165,320.08309460000004,0.585777256,750.8233047,126.6103152,183.94364850000002,440.269341,0.172545332,753.4403056,7.562683364,19.72850548,6.022298212000001,0.501180726,0.9543546959999999,0.831980897,3.065959555,0.668822339,0.501180726,0.456985472,0.831980897,1.140121594,0.668822339,0.524869664,1.400968297,0.497805695,13.58498158,0.00095511,0.446135829,25.61154258,1.635873046,3.2207629910000004,20.75490654,144.7381728,4.131986201,11.30592134,10.28686525,124.0361993,44.1781131,-4799.255072,-3093.4686460000003,-3247.325557,120406.7822,110259.575,0.000415065,0.50564161,0.00043203199999999995,0.61239876,-5157.541209,-5157.384106,-5157.5411890000005,-5157.346262,15.64374403,16.24450812,14.1388093,4361.844835,2031061.9819999998
